idade,genero,peso,altura,tempo_sessao,objetivo,nivel,foco_muscular,local_treino,limitacoes,ex1,ex2,ex3,ex4,ex5
37,1,81.1,149.8,30,0,1,1,2,2,68,71,75,140,146
27,1,114.1,169.6,45,0,1,2,0,2,130,132,136,137,138
45,0,60.9,181.8,90,1,0,1,1,0,71,72,73,74,150
43,1,72.4,159.9,60,0,0,1,1,0,71,72,73,74,150
37,0,81.4,196.4,90,1,0,4,1,0,46,110,113,114,116
27,0,110.0,178.5,60,0,0,5,2,0,3,7,9,80,81
25,1,120.1,149.7,90,0,2,3,1,1,15,17,87,91,92
39,1,91.3,157.4,45,0,0,1,0,2,71,73,147,148,149
23,0,107.7,158.8,90,0,0,1,1,0,71,72,73,74,150
37,1,78.3,153.7,60,0,1,3,1,0,16,17,91,92,95
29,1,56.0,166.8,90,1,2,1,0,2,73,74,147,148,149
46,1,74.8,170.3,90,0,0,1,0,0,71,72,73,74,149
18,0,95.5,156.1,60,0,0,2,0,1,58,60,136,137,138
24,1,106.9,164.2,60,0,0,4,2,1,37,42,43,44,112
64,0,45.6,176.2,45,1,0,3,1,3,18,87,90,91,92
33,1,88.9,179.7,60,0,0,0,1,0,47,52,53,120,121
63,0,117.3,183.9,90,0,0,5,1,2,5,8,78,79,85
55,1,128.3,157.1,30,0,0,4,1,0,46,110,114,116,118
49,1,112.9,187.8,30,0,1,6,1,2,27,33,102,104,106
51,1,100.3,154.2,30,0,0,1,1,0,71,72,73,74,150
43,1,117.0,182.8,30,0,1,6,1,1,26,30,32,102,108
44,0,119.5,148.7,90,0,0,5,0,1,0,6,7,9,83
37,1,103.1,194.9,45,0,0,5,0,2,0,6,7,83,84
49,0,53.6,176.5,60,1,0,2,2,2,59,62,65,133,135
25,1,93.2,189.5,30,0,0,5,0,1,0,6,8,9,83
58,1,45.2,149.9,30,2,0,0,1,0,50,52,54,120,127
30,1,104.4,197.3,60,0,1,0,1,2,48,55,56,126,129
39,1,66.4,179.5,60,0,0,4,1,0,42,45,111,113,116
53,0,122.1,167.0,45,0,1,2,1,1,59,60,61,63,64
19,0,107.7,173.6,45,0,0,1,0,0,72,73,147,148,149
24,1,60.1,189.0,60,1,3,6,2,3,21,22,24,99,109
61,0,85.9,158.0,30,0,1,5,1,2,1,7,8,78,85
30,0,64.7,175.9,30,2,0,0,1,0,48,53,57,120,126
48,0,91.2,187.6,90,0,0,5,0,1,0,8,9,83,84
20,0,52.3,164.1,45,0,1,6,1,0,21,34,35,104,108
50,1,128.2,196.3,90,0,1,2,0,2,65,131,132,134,137
21,0,85.1,154.1,45,0,2,4,1,0,40,45,110,114,118
60,1,107.2,196.2,90,0,1,4,1,0,36,40,46,114,118
18,1,76.0,188.7,60,2,3,2,0,2,59,130,131,132,138
36,0,62.6,159.1,90,0,1,5,2,1,2,4,5,10,81
29,0,77.0,179.2,30,1,0,4,1,1,36,38,40,45,116
25,1,44.5,172.8,30,1,1,5,0,0,0,6,9,83,84
38,0,111.5,161.1,90,0,1,2,1,0,58,59,61,65,139
37,0,100.7,169.9,90,0,1,1,0,2,71,73,147,148,149
29,1,92.2,173.8,90,0,1,6,2,3,22,23,99,100,101
25,1,91.4,188.7,30,0,3,1,1,0,71,72,73,74,150
33,1,122.7,152.9,90,0,1,2,1,0,58,59,60,65,66
49,0,85.3,163.6,45,0,2,5,0,0,0,7,8,83,84
23,1,74.2,182.6,30,1,0,2,0,0,60,61,66,130,138
32,1,99.7,145.6,30,0,3,6,1,3,21,22,31,32,104
64,1,74.6,170.5,90,0,1,4,1,0,36,41,46,113,118
24,0,63.1,162.7,45,1,0,5,1,0,0,1,6,8,82
31,0,52.6,193.0,60,1,1,0,1,3,48,121,126,127,129
23,1,106.8,158.3,45,0,0,0,2,0,48,51,53,55,57
23,1,47.6,165.0,60,1,0,4,2,0,37,39,40,46,112
35,0,92.4,171.7,30,0,2,5,0,0,0,6,7,83,84
21,1,61.3,178.2,90,1,3,2,1,1,58,61,63,65,139
38,1,115.5,154.4,30,0,1,0,1,0,54,56,57,127,129
19,0,83.9,195.1,45,1,1,5,1,1,2,7,9,76,79
33,1,87.3,151.5,60,0,0,4,1,0,39,40,46,116,118
47,1,106.4,151.9,60,0,0,3,1,1,12,16,17,90,95
31,0,57.8,154.9,45,1,3,4,2,0,36,38,42,112,119
55,1,117.1,194.6,60,0,0,5,2,1,1,2,7,8,9
54,1,52.1,199.6,45,1,0,3,1,3,12,17,90,91,95
54,0,114.9,193.3,60,0,0,4,2,0,36,39,44,112,115
30,0,83.3,166.0,30,0,0,6,1,0,21,27,34,103,108
29,1,104.0,199.9,60,0,2,4,1,1,36,39,42,113,114
64,1,87.7,162.9,60,0,2,3,1,3,16,17,87,91,95
39,1,58.5,176.5,30,2,1,6,2,0,23,24,25,27,30
21,1,98.1,193.6,30,0,1,5,0,0,0,7,8,9,84
38,0,121.3,172.4,60,0,2,6,1,0,21,31,32,33,35
52,0,115.4,178.4,60,0,0,0,1,1,54,121,122,126,129
30,1,107.8,181.6,90,0,1,3,1,3,12,15,86,90,95
31,0,98.3,164.2,60,0,3,6,1,0,21,27,34,35,106
48,1,52.8,195.7,30,1,1,3,2,0,12,88,89,93,94
29,1,98.1,176.6,90,0,1,2,1,1,58,64,65,66,139
41,1,127.5,193.3,45,0,0,4,1,2,39,40,41,111,116
55,1,40.6,168.8,90,1,3,1,1,3,71,72,73,74,150
43,1,77.0,160.2,90,0,0,0,2,1,47,50,56,124,125
26,0,54.3,152.4,90,1,0,5,2,1,0,6,8,10,81
29,1,122.6,194.9,90,0,1,2,1,0,58,59,63,64,139
26,1,66.0,172.7,60,1,2,5,1,1,0,5,9,77,78
50,0,83.2,162.2,45,0,1,2,0,0,58,59,61,132,138
38,1,101.3,177.2,90,0,0,6,1,1,26,32,35,102,108
63,0,106.2,160.9,90,0,1,2,1,0,58,60,63,65,139
56,1,84.4,145.0,60,0,1,2,0,0,58,59,60,66,138
56,1,86.4,186.8,60,1,1,3,1,0,12,15,16,87,91
28,1,120.3,193.4,30,0,0,3,1,0,16,20,86,90,92
44,0,73.6,186.9,30,1,0,6,2,0,23,24,99,100,101
25,0,110.4,165.7,60,0,3,2,1,0,58,60,63,65,66
34,1,99.3,146.4,30,0,0,6,1,2,22,31,32,96,102
28,1,55.5,160.1,30,1,0,1,2,0,68,71,75,141,142
44,0,66.7,184.4,90,2,1,3,2,0,13,14,17,88,89
41,0,45.8,154.5,90,2,0,1,1,3,71,72,73,74,150
43,0,62.7,193.2,60,1,0,4,2,2,37,39,41,43,115
26,1,73.1,168.6,30,0,0,1,0,0,72,73,74,147,149
30,1,72.6,175.3,30,2,1,4,2,2,40,43,44,117,119
50,0,81.5,172.6,30,0,0,5,1,1,6,8,9,78,79
22,0,42.7,196.4,60,1,0,1,2,1,68,140,142,144,145
42,0,51.9,175.3,30,1,0,5,0,0,0,6,7,83,84
40,0,121.9,183.0,45,0,0,5,0,0,6,7,8,9,84
24,0,104.7,148.0,45,0,1,4,1,0,39,40,41,45,116
62,1,125.4,178.2,45,0,2,2,2,2,59,62,65,133,135
32,0,67.1,169.3,30,0,3,1,1,0,71,72,73,74,150
47,1,83.2,185.1,90,0,1,2,0,1,58,60,66,136,137
53,1,116.8,166.7,60,0,3,2,2,0,60,61,62,65,133
58,1,99.2,184.4,45,0,0,5,0,1,0,6,7,83,84
20,1,89.1,151.6,30,0,0,2,1,0,59,60,61,63,139
26,0,77.0,177.1,30,2,0,1,0,0,71,72,73,74,147
60,0,54.4,190.3,30,1,2,5,1,0,1,2,8,9,85
64,0,108.4,169.3,30,0,3,0,2,2,49,53,54,56,57
38,1,76.9,168.5,45,0,0,2,0,1,59,64,131,132,137
61,0,68.6,161.1,90,0,2,5,2,0,0,1,3,6,9
57,0,107.2,190.9,45,0,0,5,2,1,1,3,8,9,80
25,1,98.5,174.1,60,0,2,6,2,0,21,22,24,34,101
28,0,98.1,170.4,60,0,3,5,2,1,0,4,5,8,9
31,0,40.2,195.5,45,1,2,6,1,0,22,26,30,33,34
53,1,48.5,175.5,60,1,0,5,0,1,0,8,9,83,84
45,0,63.1,153.2,60,0,2,3,1,1,12,15,17,18,86
46,0,93.4,176.7,45,0,0,2,1,3,59,61,64,66,139
49,1,103.9,171.7,90,0,0,2,0,1,58,60,65,132,138
40,0,56.6,160.1,45,2,3,3,1,3,12,15,90,91,92
51,0,123.5,167.5,30,0,3,5,0,1,0,6,7,8,84
27,0,102.2,172.5,90,0,2,2,1,1,58,60,63,64,65
45,1,119.5,151.6,60,0,1,0,1,1,52,57,121,126,127
48,1,98.5,165.2,60,0,0,1,1,3,71,72,73,74,150
25,1,98.5,173.7,90,0,3,4,1,0,38,42,110,113,114
21,1,54.6,183.4,45,1,1,6,2,0,22,25,26,30,99
41,0,110.4,187.5,30,0,0,0,1,0,48,52,55,123,129
35,1,121.1,149.5,90,0,3,5,1,0,0,6,77,82,85
36,1,112.2,195.4,30,0,3,6,1,2,27,96,102,106,108
61,1,102.6,187.5,30,0,3,5,2,0,3,4,7,10,81
62,0,78.6,192.3,30,1,0,4,1,2,38,45,111,113,116
43,0,78.6,199.2,90,0,1,1,0,0,71,73,74,148,149
39,1,129.7,162.2,45,0,1,1,1,0,71,72,73,74,150
61,1,58.6,149.6,60,0,3,0,1,0,53,57,121,123,127
28,1,123.6,188.0,30,0,3,4,1,0,36,45,111,114,118
35,1,113.6,185.6,30,0,1,4,1,0,39,40,42,113,116
62,1,107.7,186.6,30,0,3,2,2,0,58,61,62,65,133
41,1,85.6,180.9,45,0,1,3,1,3,12,18,86,90,92
63,1,107.6,152.0,60,0,0,2,1,0,58,60,63,66,139
57,1,103.1,151.7,90,0,1,0,1,0,47,50,56,57,126
46,0,49.3,153.3,90,0,2,3,1,0,12,16,18,86,92
52,1,84.6,184.0,30,2,0,3,1,0,12,15,17,18,20
19,0,57.7,183.9,90,1,3,2,0,0,58,64,130,136,138
38,1,68.5,189.6,45,2,3,1,0,0,71,72,73,147,149
29,1,91.6,153.5,30,0,3,2,0,0,60,65,66,130,131
41,1,112.9,172.4,30,0,2,1,0,0,73,74,147,148,149
39,1,45.4,177.9,45,1,0,1,0,0,71,72,74,147,148
64,0,94.3,174.4,30,0,1,3,1,2,15,86,87,92,95
23,0,66.7,167.4,45,2,1,1,2,0,68,69,70,140,144
46,1,107.1,184.8,45,0,3,4,1,0,36,42,46,113,114
62,0,117.9,167.3,60,0,1,2,2,0,58,62,65,66,135
57,0,49.9,168.4,30,1,3,3,2,3,11,13,17,19,89
50,1,105.3,155.7,60,0,3,6,2,2,22,24,27,33,99
60,0,120.9,149.3,60,0,0,4,2,2,38,42,44,115,117
49,0,82.9,171.1,45,0,3,4,1,0,41,42,110,114,116
32,1,107.6,198.7,30,0,1,6,1,1,26,32,34,35,108
26,0,51.5,172.9,45,1,2,5,0,0,0,6,7,83,84
49,1,41.8,151.5,60,1,0,0,1,0,50,53,120,123,126
29,1,98.4,191.2,60,0,0,5,2,0,2,3,4,10,80
57,1,54.3,150.0,45,0,2,4,2,2,39,44,45,112,115
23,1,46.6,159.4,60,1,0,3,1,3,12,15,16,87,92
29,1,106.6,163.4,30,0,2,5,2,1,2,3,8,80,81
64,0,124.8,175.5,45,0,0,4,1,0,42,45,113,116,118
50,0,86.6,145.1,45,0,1,5,2,0,2,6,9,10,81
37,0,108.2,175.7,90,0,1,2,0,1,59,60,66,134,137
55,0,108.7,176.5,90,0,1,5,1,0,5,9,78,82,85
52,1,64.0,178.3,60,0,1,2,0,1,59,65,66,132,138
60,0,124.5,170.8,60,0,1,6,2,0,23,25,29,33,101
51,1,100.7,177.5,90,0,0,5,0,0,6,7,8,9,84
50,1,94.8,156.0,90,0,1,1,0,2,71,73,147,148,149
28,0,48.8,187.8,60,1,1,6,1,0,21,27,33,34,98
20,0,43.2,145.9,60,0,2,1,1,0,71,72,73,74,150
46,1,78.0,155.3,60,0,0,6,1,0,26,27,30,35,98
21,0,52.9,162.9,45,0,0,3,2,0,13,14,15,89,94
49,0,126.3,161.2,90,0,1,3,1,0,12,16,17,18,20
21,0,121.3,179.0,60,0,2,6,1,1,26,30,34,106,108
40,1,127.5,151.4,30,0,0,6,1,0,21,31,35,103,104
37,0,72.0,173.2,60,2,0,4,2,0,37,39,42,44,46
27,1,59.8,174.1,90,0,1,2,0,0,60,66,130,132,136
32,0,113.4,179.5,45,0,1,4,2,0,41,42,44,45,115
28,1,127.6,180.1,45,0,1,1,0,0,73,74,147,148,149
48,0,103.7,182.8,60,0,3,1,0,0,73,74,147,148,149
32,0,77.4,172.3,45,0,0,5,0,1,6,8,9,83,84
35,0,112.1,171.6,30,0,0,4,1,1,39,41,42,46,113
21,0,102.0,174.1,60,0,3,5,2,2,0,6,8,9,80
63,0,96.6,188.3,30,0,1,2,2,2,59,62,65,133,135
34,1,86.0,168.9,45,0,2,3,1,0,17,20,86,87,92
41,1,75.7,165.1,45,0,0,5,0,0,0,6,7,8,84
62,0,69.9,147.4,30,0,1,3,1,0,15,18,86,90,92
32,0,106.5,158.6,30,0,0,6,1,2,27,32,33,102,106
47,1,79.8,151.8,90,0,0,2,0,3,58,64,130,134,138
21,1,115.5,162.1,30,0,0,4,1,0,36,38,110,111,114
37,1,95.5,171.3,90,0,0,5,0,0,6,8,9,83,84
46,0,86.8,193.7,30,1,2,6,1,0,22,26,34,35,104
36,1,106.6,174.8,60,0,1,1,0,3,71,72,74,147,149
23,1,87.0,165.8,45,0,1,5,2,1,0,3,4,7,9
45,0,86.8,197.9,60,1,1,5,0,1,0,6,8,9,83
59,0,45.8,150.7,90,2,1,4,1,1,36,39,40,113,114
27,1,45.2,156.1,30,0,3,6,2,3,21,23,27,33,99
23,1,48.9,169.4,90,1,0,1,2,0,68,71,72,140,141
31,0,99.7,187.2,45,0,2,0,1,3,57,121,123,127,129
53,0,46.2,175.5,60,1,3,4,1,0,36,41,42,110,111
39,0,118.4,154.0,90,0,2,0,2,0,50,52,54,56,125
59,0,117.4,174.2,45,0,1,3,1,0,17,18,20,90,92
26,0,49.6,182.0,60,1,2,0,2,0,50,51,52,56,124
27,0,53.1,171.9,30,1,2,1,2,2,68,73,140,142,145
26,0,90.2,178.3,30,0,0,1,1,0,71,72,73,74,150
52,0,107.5,147.3,60,0,1,3,1,0,15,16,18,87,92
26,0,94.4,166.2,45,0,0,5,1,0,2,6,7,9,78
28,0,57.8,199.7,30,1,1,6,1,2,22,27,98,102,106
52,0,112.3,173.0,45,0,3,4,2,0,36,39,41,112,115
39,1,114.8,176.6,60,0,2,2,0,2,65,130,131,137,138
64,0,114.9,164.1,30,0,3,2,0,0,59,64,131,136,138
49,0,73.5,184.9,90,1,0,0,2,0,47,50,54,56,124
50,1,73.3,147.7,45,0,3,3,1,0,15,16,20,87,90
56,1,107.6,169.5,45,0,0,1,1,0,71,72,73,74,150
27,0,63.9,180.2,90,2,3,1,0,0,71,74,147,148,149
64,1,53.9,174.3,90,1,0,1,1,0,71,72,73,74,150
64,1,54.0,191.1,60,1,2,1,0,0,71,73,74,147,149
39,0,99.5,161.5,45,0,0,6,2,0,27,28,30,99,100
42,0,119.2,195.9,90,0,1,2,0,0,60,61,64,65,136
28,1,43.6,175.4,90,1,3,2,2,2,59,62,65,133,135
48,1,88.1,158.2,60,0,0,4,2,1,38,39,43,46,119
59,1,94.8,187.2,60,0,0,0,2,1,48,50,51,53,54
29,1,66.8,176.5,30,0,1,5,0,1,6,7,9,83,84
19,1,100.4,178.6,90,0,3,4,1,2,39,40,42,110,113
40,1,93.1,182.9,30,0,1,5,1,2,1,6,9,76,82
54,0,52.8,165.0,45,0,0,2,1,1,58,59,61,65,139
40,0,110.4,172.1,90,0,1,0,1,3,55,57,123,127,129
37,1,116.0,178.1,90,0,0,5,0,2,0,7,8,9,83
24,1,103.7,197.6,30,0,0,3,2,3,13,15,18,19,88
31,0,115.4,171.8,90,0,0,0,1,3,53,55,57,126,127
35,1,102.5,177.5,90,0,2,2,1,1,58,59,61,65,139
51,0,105.8,170.1,45,0,3,1,1,0,71,72,73,74,150
37,0,69.3,157.3,45,0,1,2,0,0,59,64,66,130,134
38,1,83.3,184.3,60,2,0,1,1,0,71,72,73,74,150
40,1,83.9,171.1,45,0,1,3,2,0,14,18,19,93,94
36,0,67.3,182.8,90,2,2,2,2,0,59,62,63,65,66
47,0,59.7,193.6,90,1,1,1,1,0,71,72,73,74,150
30,0,114.8,175.1,45,0,0,4,1,0,39,41,42,46,111
27,1,54.0,170.7,60,0,3,3,2,3,12,17,19,89,94
64,1,114.6,160.7,45,0,2,0,1,1,47,57,126,127,129
39,0,54.4,150.4,60,2,0,0,2,0,49,51,54,55,57
37,1,80.1,151.7,30,0,0,2,2,0,59,61,62,133,135
62,0,91.0,153.5,60,0,1,3,2,0,14,15,18,20,93
21,0,61.7,170.6,60,0,1,6,1,2,22,32,96,98,103
63,0,68.7,146.0,60,0,2,2,2,3,58,61,64,66,135
31,1,54.9,180.1,90,1,1,2,1,0,59,60,61,63,139
39,1,97.8,193.7,30,0,0,3,1,1,17,20,87,90,92
39,0,52.5,174.6,45,1,1,3,1,2,15,16,86,87,92
33,1,77.9,170.4,30,0,1,2,0,0,61,65,131,132,136
38,1,119.2,193.3,30,0,0,1,0,2,71,73,74,147,148
22,1,51.2,178.6,60,1,1,2,2,0,59,63,65,133,135
27,1,64.2,180.5,90,2,2,4,1,0,36,46,111,113,114
43,1,113.5,175.2,45,0,2,4,2,0,39,40,43,44,45
48,1,80.3,175.4,90,0,2,0,1,0,52,53,55,126,129
29,1,86.2,153.5,60,0,1,1,0,0,73,74,147,148,149
39,0,64.6,169.2,30,1,3,0,1,2,47,54,122,126,127
63,0,127.9,157.9,60,0,0,2,1,0,60,61,64,65,66
47,1,91.0,169.9,90,0,0,5,1,1,0,5,6,8,76
26,1,105.4,169.1,90,0,2,2,0,0,59,60,66,136,138
29,1,55.3,169.1,30,1,1,2,2,0,61,62,63,66,135
37,0,117.1,193.6,90,0,1,5,0,0,7,8,9,83,84
18,1,52.0,180.2,60,1,2,5,1,0,1,5,6,7,77
42,0,115.5,171.3,30,0,1,2,1,0,58,59,61,63,139
25,0,60.6,186.3,60,1,2,6,1,3,27,29,34,103,104
22,0,126.7,148.2,90,0,1,0,1,3,48,121,122,127,129
55,0,100.4,158.8,45,0,3,5,2,0,0,1,3,80,81
62,1,119.7,155.8,60,0,0,3,2,3,11,14,88,89,94
32,1,90.6,175.5,30,0,0,2,0,0,58,60,65,66,132
44,1,51.6,170.7,60,1,0,0,1,0,52,53,55,122,126
48,1,98.2,155.8,30,0,0,6,2,0,22,23,25,28,32
31,0,62.2,153.5,90,0,0,4,1,2,40,41,111,113,116
46,1,66.0,171.0,45,2,2,1,0,3,71,73,74,147,149
33,0,121.3,175.0,30,0,3,1,1,0,71,72,73,74,150
24,0,102.6,179.2,90,0,2,1,0,2,71,74,147,148,149
30,1,79.6,151.8,45,0,0,1,2,0,68,69,71,74,75
56,0,54.4,150.2,60,1,0,2,2,2,59,62,65,133,135
54,0,74.4,192.3,90,0,1,4,1,1,40,42,45,110,114
52,1,77.2,164.9,30,0,1,0,1,2,48,55,121,123,127
39,0,77.5,150.9,60,0,2,5,1,2,0,2,6,7,9
42,0,76.6,150.5,60,0,0,3,2,0,13,17,18,89,93
58,0,128.4,155.3,30,0,0,5,1,1,1,5,7,76,78
44,1,53.8,182.9,90,1,0,0,1,2,53,54,57,120,121
23,1,53.0,161.3,60,2,3,0,1,0,54,120,121,122,127
60,0,73.1,186.7,30,2,1,4,1,0,36,41,42,45,116
54,1,69.8,160.4,90,0,1,3,1,0,12,17,90,91,95
24,1,70.8,161.0,30,0,0,5,0,0,0,6,7,9,83
33,1,93.7,170.9,45,0,0,5,0,2,6,7,8,9,83
30,1,92.4,165.2,90,0,3,0,1,0,50,52,53,120,127
54,0,87.3,181.7,60,0,1,5,1,0,2,5,8,82,85
61,1,62.7,194.4,30,1,0,5,1,2,2,6,76,82,85
18,1,109.2,149.9,90,0,3,3,1,3,15,16,17,87,92
29,1,43.0,199.8,30,1,1,4,1,0,42,45,113,114,118
38,0,118.7,146.4,90,0,1,1,0,0,71,72,74,147,148
47,0,67.7,145.2,90,0,0,1,0,0,71,72,73,148,149
39,0,53.7,186.6,90,1,2,0,1,0,47,52,122,127,129
61,0,102.2,150.0,90,0,2,6,2,0,21,22,30,33,100
59,1,109.1,155.8,30,0,2,2,1,0,60,61,63,64,65
47,0,54.3,167.9,60,0,2,2,1,0,59,63,65,66,139
18,0,108.4,149.0,45,0,0,2,1,3,60,61,63,64,65
34,0,63.1,162.7,60,1,3,0,1,0,53,54,56,123,126
48,0,123.0,150.2,45,0,1,1,0,0,71,72,74,147,149
29,0,46.2,148.1,45,0,0,1,1,0,71,72,73,74,150
45,1,97.4,151.2,60,0,0,6,1,0,21,22,27,34,106
52,0,114.5,175.9,45,0,1,5,2,0,2,4,8,10,81
37,0,51.7,193.0,30,1,3,1,2,0,68,72,140,142,144
47,0,78.3,185.8,60,1,0,5,1,0,1,5,6,8,76
40,1,121.3,199.1,90,0,2,6,1,0,22,33,98,102,108
55,0,118.1,194.2,90,0,3,1,2,0,67,72,75,145,146
23,1,88.0,159.6,30,0,1,1,0,3,71,73,147,148,149
30,1,50.9,165.2,60,1,0,5,1,0,6,7,8,78,79
28,1,48.0,192.9,90,1,3,2,0,0,58,60,61,130,136
36,0,69.6,151.3,60,0,3,5,1,1,0,1,6,8,76
45,1,70.0,173.1,60,2,3,1,2,0,71,141,142,145,146
48,1,90.5,156.7,60,0,0,4,1,0,39,40,41,114,116
43,1,54.8,167.0,90,2,1,2,2,3,58,59,61,63,133
22,0,68.9,161.9,90,0,2,5,0,0,0,6,7,9,83
48,0,60.3,176.9,60,1,2,2,1,3,58,63,64,66,139
33,1,95.9,182.4,30,0,1,4,2,2,38,42,43,115,117
62,1,93.9,179.0,30,0,1,1,0,0,72,73,74,147,148
25,0,100.6,151.9,90,0,3,5,0,1,0,6,7,9,83
28,1,55.6,157.9,45,2,0,0,2,0,48,54,56,57,125
32,0,83.6,166.3,30,0,0,0,1,2,47,52,53,54,56
50,0,94.9,189.2,45,0,0,3,1,0,15,17,18,87,91
35,1,121.8,174.4,60,0,0,4,1,1,40,45,111,113,116
20,1,48.8,192.3,30,1,2,5,0,0,0,7,8,83,84
60,1,93.0,169.8,30,0,0,5,2,0,0,2,3,6,80
33,0,129.5,149.2,30,0,2,5,0,0,6,7,8,9,84
22,1,73.0,153.5,30,0,0,2,2,0,58,59,62,63,133
47,1,68.7,163.0,30,0,1,1,2,0,67,68,71,72,142
28,1,88.0,177.4,45,0,0,2,2,3,60,63,66,133,135
30,0,43.6,182.8,30,1,0,2,0,2,65,130,132,136,138
64,1,74.0,160.8,60,0,1,1,2,0,71,72,75,140,144
34,1,63.4,176.6,30,1,2,1,2,0,67,73,140,142,145
28,1,68.0,180.4,90,0,1,0,1,0,53,56,120,122,126
33,0,44.4,147.1,60,0,0,2,0,2,65,130,131,136,137
61,0,95.8,159.2,90,0,1,1,1,0,71,72,73,74,150
46,1,120.9,183.7,45,0,2,2,1,3,58,59,60,61,64
23,1,98.7,170.0,45,0,3,5,0,0,6,7,8,83,84
49,0,79.4,164.7,45,0,0,5,0,1,0,6,8,9,83
20,1,96.1,179.6,90,0,1,0,1,1,53,54,57,122,123
60,1,116.8,173.8,90,0,1,5,0,0,0,6,8,9,84
27,0,110.5,199.0,30,0,2,5,0,2,0,7,8,9,83
52,0,73.9,164.3,45,0,2,5,2,0,0,1,5,8,10
63,1,78.2,166.0,45,0,2,2,1,1,59,63,64,65,66
39,1,121.4,157.1,30,0,1,5,1,0,5,6,9,76,82
63,0,87.0,169.3,45,0,0,5,0,1,6,7,8,9,83
41,0,123.9,188.0,45,0,0,6,1,1,30,32,34,35,102
29,0,50.1,170.8,45,1,0,3,1,1,15,18,90,91,92
35,1,44.5,167.0,60,1,1,1,0,0,71,72,73,147,148
27,1,101.2,160.7,30,0,0,4,1,0,39,41,113,114,118
21,1,74.5,159.7,45,0,1,2,0,0,58,59,64,130,137
47,0,128.3,177.1,90,0,0,2,1,0,58,59,60,63,139
30,0,60.0,160.3,30,2,0,0,1,3,48,53,121,122,123
26,1,46.6,182.3,90,1,3,3,2,1,11,12,14,93,94
20,1,75.7,163.0,45,0,2,4,2,0,37,44,45,112,119
20,0,52.8,192.8,30,1,1,2,0,0,59,66,130,132,136
32,0,47.1,171.0,60,1,0,0,2,0,47,50,54,55,56
61,1,98.4,168.6,45,0,1,5,1,0,7,8,76,78,79
28,1,40.5,147.7,90,1,0,3,1,3,15,17,18,87,95
33,0,72.9,193.5,45,1,1,0,1,0,50,52,120,121,129
19,0,97.6,158.1,45,0,2,6,1,0,26,29,102,104,106
35,1,116.7,177.3,60,0,0,0,1,0,52,54,55,57,122
59,0,71.7,182.3,30,1,1,4,1,2,42,45,110,114,116
29,1,80.2,191.2,30,2,1,1,1,3,71,72,73,74,150
22,0,91.5,181.5,90,0,0,4,2,2,37,38,40,43,112
42,1,78.7,191.8,30,1,0,2,0,0,58,59,130,134,138
56,0,75.4,171.5,30,0,2,2,2,2,59,62,65,133,135
63,0,115.3,161.2,45,0,0,5,0,0,0,7,8,83,84
29,1,120.9,160.5,90,0,1,4,1,2,40,110,111,113,116
33,0,93.2,187.7,90,0,0,1,2,2,68,69,70,71,146
40,1,86.6,154.1,30,0,3,1,1,0,71,72,73,74,150
49,1,40.2,175.4,30,1,3,2,0,3,59,65,66,134,138
36,0,80.4,165.5,45,0,1,3,1,0,12,87,90,92,95
54,0,85.9,151.2,60,0,1,4,1,0,40,45,110,113,116
61,1,95.5,193.1,90,0,0,1,0,2,71,73,74,148,149
25,1,110.6,188.6,30,0,2,2,1,3,59,61,63,65,139
31,1,58.1,150.7,60,0,1,0,1,0,52,53,121,127,129
23,1,106.6,164.5,90,0,0,5,1,0,5,76,78,79,85
41,1,57.5,194.3,60,1,1,4,1,1,39,42,45,114,116
37,0,52.6,173.1,60,1,0,6,2,3,25,30,32,99,100
58,0,50.9,147.8,60,2,2,4,1,0,36,39,46,110,116
58,0,118.6,188.1,60,0,0,4,1,2,38,40,111,114,116
51,0,71.5,171.2,30,0,0,4,2,0,39,40,44,112,117
60,0,77.9,170.3,45,0,2,2,0,0,60,61,131,136,138
46,0,111.7,176.0,30,0,3,6,1,1,26,30,32,35,106
27,0,45.6,149.3,30,1,3,6,2,2,22,27,28,31,33
62,0,65.9,165.3,45,2,3,6,1,0,21,29,35,106,108
52,1,102.3,188.0,30,0,1,6,2,3,22,23,24,97,100
26,1,40.8,198.1,45,1,3,1,2,0,70,71,143,145,146
59,1,84.0,163.8,60,0,0,4,2,0,40,44,46,115,119
58,1,115.0,178.9,60,0,1,6,2,2,22,24,27,32,100
38,0,97.8,172.8,30,0,0,3,2,0,11,15,16,17,20
31,0,126.3,187.5,60,0,1,4,1,0,38,39,45,110,111
44,1,71.3,158.3,45,0,0,2,0,3,59,61,66,134,137
33,0,44.7,193.6,30,1,2,4,2,1,36,41,43,45,117
30,1,50.3,165.1,60,1,0,0,2,0,50,53,56,57,124
45,1,115.2,193.1,30,0,3,0,2,0,47,49,51,55,125
47,1,47.8,193.1,30,1,0,2,0,0,58,59,61,131,134
56,1,103.0,173.8,60,0,1,5,1,0,1,8,77,79,82
18,0,59.8,176.7,60,2,0,4,2,2,38,41,43,44,117
34,0,92.7,168.7,30,0,2,0,1,0,47,120,121,122,123
61,0,91.6,159.2,60,0,1,2,1,3,58,60,61,65,66
62,1,88.5,197.1,30,2,3,0,2,0,50,52,57,124,125
55,1,94.0,179.6,60,0,1,3,1,3,12,16,18,90,95
56,1,121.5,198.7,30,0,2,6,2,0,21,22,26,32,99
